TIME,KW
9/10/2018 17:15,1.23
9/10/2018 17:30,1.33
9/10/2018 17:45,0.92
9/10/2018 18:00,1.33
9/10/2018 18:15,1.95
9/10/2018 18:30,1.23
9/10/2018 18:45,1.13
9/10/2018 19:00,0.92
9/10/2018 19:15,0.92
9/10/2018 19:30,0.92
9/10/2018 19:45,1.44
9/10/2018 20:00,1.03
9/10/2018 20:15,0.82
9/10/2018 20:30,0.62
9/10/2018 20:45,1.03
9/10/2018 21:00,1.13
9/10/2018 21:15,1.03
9/10/2018 21:30,0.92
9/10/2018 21:45,0.82
9/10/2018 22:00,1.23
9/10/2018 22:15,1.23
9/10/2018 22:30,1.74
9/10/2018 22:45,1.23
9/10/2018 23:00,0.82
9/10/2018 23:15,1.03
9/10/2018 23:30,1.54
9/10/2018 23:45,1.54
9/11/2018 0:00,100
9/13/2018 1:00,1.26
9/13/2018 0:15,2.63
9/13/2018 0:30,1.05
9/13/2018 0:45,1.05
9/13/2018 1:15,1.26
9/13/2018 1:30,1.05
9/13/2018 1:45,1.16
9/13/2018 2:00,1.05
9/13/2018 2:15,1.79
9/13/2018 2:30,0.74
9/13/2018 2:45,0.53
9/13/2018 3:00,1.16
9/13/2018 3:15,1.58
9/13/2018 3:30,1.16
9/13/2018 4:30,0.84
9/13/2018 3:45,0.63
9/13/2018 4:00,1.68
9/13/2018 4:15,1.05
9/13/2018 4:45,0.63
9/13/2018 5:00,1.58
9/13/2018 5:15,1.16
9/13/2018 5:30,0.84
9/13/2018 5:45,0.63
9/13/2018 6:00,0.84
9/13/2018 7:00,0.53
9/13/2018 6:15,1.68
9/13/2018 6:30,0.84
9/13/2018 6:45,0.32
9/13/2018 7:15,0.84
9/13/2018 7:30,1.37
9/13/2018 7:45,0.53
9/13/2018 8:00,0.95
9/13/2018 8:15,1.05
9/13/2018 8:30,1.16
9/13/2018 8:45,1.26
9/13/2018 9:00,1.47
9/13/2018 9:15,3.05
9/13/2018 9:30,2.1
9/13/2018 9:45,2.31
9/13/2018 10:00,0.63
9/13/2018 10:15,1.37
9/13/2018 10:30,0.95
9/13/2018 10:45,0.63
9/13/2018 11:00,0.63
9/13/2018 11:15,0.95
9/13/2018 11:30,0.53
9/13/2018 11:45,0.42
9/13/2018 12:00,0.74
9/13/2018 12:15,0.63
9/13/2018 12:30,0.74
9/13/2018 12:45,0.42
9/13/2018 13:00,0.63
9/13/2018 13:15,0.84
9/13/2018 13:30,0.53
9/13/2018 13:45,0.53
9/13/2018 14:00,0.74
9/13/2018 14:15,1.16
9/13/2018 14:30,0.95
9/13/2018 15:30,1.05
9/13/2018 14:45,1.37
9/13/2018 15:00,0.42
9/13/2018 15:15,0.95
9/13/2018 15:45,1.26
9/13/2018 16:00,0.74
9/13/2018 16:15,0.53
9/13/2018 16:30,0.95
9/13/2018 16:45,0.84
9/13/2018 17:00,2.31
9/13/2018 17:15,1.37
9/13/2018 18:15,1.05
9/13/2018 17:30,0.95
9/13/2018 17:45,0.74
9/13/2018 18:00,1.05
9/13/2018 18:30,1.68
9/13/2018 18:45,0.74
9/13/2018 19:00,0.53
9/13/2018 19:15,1.37
9/13/2018 19:30,1.05
9/13/2018 19:45,1.58
9/13/2018 20:00,0.74
9/13/2018 20:15,0.74
9/13/2018 20:30,1.47
9/13/2018 20:45,0.95
9/13/2018 21:00,1.05
9/13/2018 21:15,1.47
9/13/2018 21:30,0.53
9/13/2018 21:45,0.74
9/13/2018 22:00,1.47
9/13/2018 22:15,1.05
9/13/2018 22:30,0.84
9/13/2018 22:45,0.74
9/13/2018 23:00,1.16
9/13/2018 23:15,1.26
9/13/2018 23:30,1.26
9/13/2018 23:45,1.26
9/14/2018 0:00,1.42
9/14/2018 1:00,1.06
9/14/2018 0:15,1.06
9/14/2018 0:30,0.83
9/14/2018 0:45,0.94
9/14/2018 1:15,1.18
9/14/2018 1:30,1.3
9/14/2018 1:45,0.71
9/14/2018 2:00,0.83
9/14/2018 2:15,1.3
9/14/2018 2:30,1.18
9/14/2018 2:45,0.83
9/14/2018 3:00,0.94
9/14/2018 3:15,1.06
9/14/2018 3:30,1.06
9/14/2018 3:45,1.18
9/14/2018 4:00,1.06
9/14/2018 4:15,0.71
9/14/2018 4:30,1.18
9/14/2018 4:45,1.3
9/14/2018 5:00,0.83
9/14/2018 5:15,1.06
9/14/2018 5:30,1.53
9/14/2018 5:45,1.06
9/14/2018 6:00,1.06
9/14/2018 6:15,1.3
9/14/2018 6:30,1.06
9/14/2018 6:45,0.83
9/14/2018 7:00,1.06
9/14/2018 7:15,0.71
9/14/2018 7:30,0.83
9/14/2018 7:45,0.94
9/14/2018 8:00,0.83
9/14/2018 9:00,1.3
9/14/2018 8:15,0.94
9/14/2018 8:30,1.53
9/14/2018 8:45,1.3
9/14/2018 9:15,0.83
9/14/2018 9:30,0.71
9/14/2018 9:45,1.65
9/14/2018 10:00,2.36
9/14/2018 10:15,2.24
9/14/2018 10:30,0.71
9/14/2018 10:45,0.94
9/14/2018 11:00,1.3
9/14/2018 11:15,1.3
9/14/2018 12:15,1.06
9/14/2018 11:30,0.71
9/14/2018 11:45,0.47
9/14/2018 12:00,1.18
9/14/2018 12:30,0.71
9/14/2018 12:45,0.71
9/14/2018 13:00,0.47
9/14/2018 13:15,1.06
9/14/2018 13:30,0.71
9/14/2018 13:45,0
9/14/2018 14:00,0.59
9/14/2018 14:15,1.18
9/14/2018 14:30,1.18
9/14/2018 14:45,0.35
9/14/2018 15:00,0.83
9/14/2018 15:15,1.06
9/14/2018 15:30,0.94
9/14/2018 15:45,1.18
9/14/2018 16:00,0.83
9/14/2018 16:15,0.59
9/14/2018 16:30,1.06
9/14/2018 16:45,1.18
9/14/2018 17:00,2.13
9/14/2018 17:15,0.71
9/14/2018 17:30,1.06
9/14/2018 17:45,1.3
9/14/2018 18:00,1.3
9/14/2018 18:15,1.06
9/14/2018 18:30,1.3
9/14/2018 18:45,1.06
9/14/2018 19:00,0.71
9/14/2018 20:00,0.83
9/14/2018 19:15,1.06
9/14/2018 19:30,1.18
9/14/2018 19:45,0.94
9/14/2018 20:15,1.06
9/14/2018 20:30,0.71
9/14/2018 20:45,0.71
9/14/2018 21:00,1.42
9/14/2018 21:15,1.18
9/14/2018 21:30,0.71
9/14/2018 21:45,0.47
9/14/2018 22:00,1.18
9/14/2018 22:15,1.42
9/14/2018 22:30,1.3
9/14/2018 23:30,1.06
9/14/2018 22:45,1.06
9/14/2018 23:00,1.06
9/14/2018 23:15,1.53
9/14/2018 23:45,1.06
9/15/2018 1:15,0.83
9/15/2018 0:00,0.68
9/15/2018 0:15,1.44
9/15/2018 0:30,0.68
9/15/2018 0:45,0.68
9/15/2018 1:00,0.53
9/15/2018 1:30,0.91
9/15/2018 1:45,0.53
9/15/2018 2:00,0.45
9/15/2018 2:15,0.91
9/15/2018 2:30,0.91
9/15/2018 2:45,0.45
9/15/2018 3:00,0.61
9/15/2018 3:15,0.83
9/15/2018 3:30,0.83
9/15/2018 3:45,0.53
9/15/2018 4:00,0.68
9/15/2018 4:15,0.76
9/15/2018 4:30,0.68
9/15/2018 4:45,0.76
9/15/2018 5:00,0.68
9/15/2018 5:15,0.15
9/15/2018 5:30,1.06
9/15/2018 5:45,0.53
9/15/2018 6:00,0.83
9/15/2018 6:15,0.68
9/15/2018 6:30,0.45
9/15/2018 6:45,0.61
9/15/2018 7:00,0.61
9/15/2018 7:15,1.14
9/15/2018 8:15,1.14
9/15/2018 7:30,0.76
9/15/2018 7:45,0.68
9/15/2018 8:00,0.61
9/15/2018 8:30,0.76
9/15/2018 8:45,0.83
9/15/2018 9:00,1.67
9/15/2018 9:15,0.83
9/15/2018 9:30,0.38
9/15/2018 9:45,0.45
9/15/2018 10:00,0.53
9/15/2018 10:15,0.3
9/15/2018 10:30,0.23
9/15/2018 10:45,0.45
9/15/2018 11:00,0.53
9/15/2018 11:15,0.53
9/15/2018 12:15,0.53
9/15/2018 11:30,0.53
9/15/2018 11:45,0.61
9/15/2018 12:00,0.61
9/15/2018 12:30,0.53
9/15/2018 12:45,0.61
9/15/2018 13:00,0.53
9/15/2018 13:15,0.38
9/15/2018 13:30,0.61
9/15/2018 13:45,0.38
9/15/2018 14:00,0.83
9/15/2018 14:15,0.53
9/15/2018 14:30,0.61
9/15/2018 14:45,0.53
9/15/2018 15:00,0.23
9/15/2018 15:15,0.38
9/15/2018 15:30,0.83
9/15/2018 15:45,0.68
9/15/2018 16:00,0.83
9/15/2018 16:15,0.83
9/15/2018 16:30,0.76
9/15/2018 16:45,0.76
9/15/2018 17:00,0.76
9/15/2018 17:15,0.61
9/15/2018 17:30,0.61
9/15/2018 17:45,0.76
9/15/2018 18:00,0.91
9/15/2018 19:00,0.98
9/15/2018 18:15,0.98
9/15/2018 18:30,0.68
9/15/2018 18:45,0.83
9/15/2018 19:15,1.14
9/15/2018 19:30,0.76
9/15/2018 19:45,0.68
9/15/2018 20:00,1.14
9/15/2018 20:15,0.98
9/15/2018 20:30,1.44
9/15/2018 20:45,3.56
9/15/2018 21:00,3.41
9/15/2018 21:15,3.26
9/15/2018 21:30,3.41
9/15/2018 21:45,3.64
9/15/2018 22:00,3.48
9/15/2018 22:15,3.56
9/15/2018 22:30,0.91
9/15/2018 22:45,3.26
9/15/2018 23:00,3.26
9/15/2018 23:15,3.26
9/15/2018 23:30,3.26
9/15/2018 23:45,3.26
9/16/2018 0:00,3.01
9/16/2018 1:00,0.63
9/16/2018 0:15,1.82
9/16/2018 0:30,0.63
9/16/2018 0:45,0.7
9/16/2018 1:15,0.63
9/16/2018 1:30,0.56
9/16/2018 1:45,0.49
9/16/2018 2:00,0.7
9/16/2018 2:15,0.77
9/16/2018 2:30,0.63
9/16/2018 2:45,0.35
9/16/2018 3:00,0.77
9/16/2018 3:15,0.77
9/16/2018 3:30,0.63
9/16/2018 3:45,0.49
9/16/2018 4:00,0.28
9/16/2018 4:15,0.77
9/16/2018 4:30,0.63
9/16/2018 4:45,0.7
9/16/2018 5:00,0.63
9/16/2018 5:15,0.49
9/16/2018 5:30,0.63
9/16/2018 5:45,0.77
9/16/2018 6:00,0.77
9/16/2018 6:15,0.42
9/16/2018 6:30,0.49
9/16/2018 6:45,0.84
9/16/2018 7:00,0.77
9/16/2018 7:15,0.49
9/16/2018 7:30,0.49
9/16/2018 7:45,0.63
9/16/2018 8:00,0.63
9/16/2018 8:15,0.49
9/16/2018 8:30,0.49
9/16/2018 9:30,0.84
9/16/2018 8:45,0.42
9/16/2018 9:00,0.49
9/16/2018 9:15,0.7
9/16/2018 9:45,0.49
9/16/2018 10:00,0.63
9/16/2018 10:15,0.98
9/16/2018 10:30,0.98
9/16/2018 10:45,1.4
9/16/2018 11:00,1.33
9/16/2018 11:15,0.91
9/16/2018 12:15,0.7
9/16/2018 11:30,0.63
9/16/2018 11:45,0.63
9/16/2018 12:00,0.84
9/16/2018 12:30,0.7
9/16/2018 12:45,0.49
9/16/2018 13:00,0.63
9/16/2018 13:15,0.21
9/16/2018 13:30,0.56
9/16/2018 13:45,0.63
9/16/2018 14:00,0.56
9/16/2018 14:15,0.42
9/16/2018 14:30,0.35
9/16/2018 14:45,0.63
9/16/2018 15:00,0.63
9/16/2018 15:15,0.63
9/16/2018 15:30,1.12
9/16/2018 15:45,0.7
9/16/2018 16:00,0.56
9/16/2018 16:15,0.7
9/16/2018 16:30,2.94
9/16/2018 16:45,3.43
9/16/2018 17:00,3.36
9/16/2018 17:15,3.08
9/16/2018 17:30,0.77
9/16/2018 17:45,1.33
9/16/2018 18:00,0.91
9/16/2018 18:15,0.91
9/16/2018 18:30,0.84
9/16/2018 18:45,0.56
9/16/2018 19:00,0.7
9/16/2018 19:15,0.77
9/16/2018 20:15,0.56
9/16/2018 19:30,0.56
9/16/2018 19:45,0.77
9/16/2018 20:00,0.63
9/16/2018 20:30,2.8
9/16/2018 20:45,3.5
9/16/2018 21:00,3.5
9/16/2018 21:15,3.15
9/16/2018 21:30,1.05
9/16/2018 21:45,0.7
9/16/2018 22:00,0.56
9/16/2018 22:15,1.75
9/16/2018 22:30,2.38
9/16/2018 22:45,0.7
9/16/2018 23:00,0.84
9/16/2018 23:15,3.5
9/16/2018 23:30,3.43
9/16/2018 23:45,3.43
9/17/2018 0:00,3.3
9/17/2018 1:00,0.61
9/17/2018 0:15,3.17
9/17/2018 0:30,3.3
9/17/2018 0:45,2.23
9/17/2018 1:15,0.67
9/17/2018 1:30,0.67
9/17/2018 1:45,0.4
9/17/2018 2:00,0.61
9/17/2018 2:15,0.74
9/17/2018 2:30,0.74
9/17/2018 2:45,0.47
9/17/2018 3:00,0.47
9/17/2018 3:15,0.74
9/17/2018 3:30,0.61
9/17/2018 3:45,0.54
9/17/2018 4:00,0.67
9/17/2018 4:15,0.54
9/17/2018 4:30,0.61
9/17/2018 4:45,0.61
9/17/2018 5:00,0.74
9/17/2018 5:15,0.54
9/17/2018 5:30,0.4
9/17/2018 5:45,0.74
9/17/2018 6:00,0.81
9/17/2018 6:15,0.47
9/17/2018 6:30,0.54
9/17/2018 6:45,0.74
9/17/2018 7:45,0.67
9/17/2018 7:00,0.67
9/17/2018 7:15,0.61
9/17/2018 7:30,0.54
9/17/2018 8:00,0.54
9/17/2018 8:15,0.54
9/17/2018 8:30,0.74
9/17/2018 8:45,0.74
9/17/2018 9:00,0.81
9/17/2018 9:15,0.81
9/17/2018 10:15,1.08
9/17/2018 9:30,0.74
9/17/2018 9:45,0.81
9/17/2018 10:00,1.48
9/17/2018 10:30,0.47
9/17/2018 10:45,0.94
9/17/2018 11:00,0.88
9/17/2018 11:15,0.88
9/17/2018 11:30,1.08
9/17/2018 11:45,0.74
9/17/2018 12:00,0.81
9/17/2018 12:15,0.81
9/17/2018 12:30,0.88
9/17/2018 12:45,0.88
9/17/2018 13:00,0.67
9/17/2018 13:15,0.67
9/17/2018 13:30,0.61
9/17/2018 13:45,0.4
9/17/2018 14:00,0.54
9/17/2018 14:15,0.47
9/17/2018 14:30,0.34
9/17/2018 14:45,0.74
9/17/2018 15:00,1.01
9/17/2018 15:15,0.81
9/17/2018 15:30,0.54
9/17/2018 15:45,0.61
9/17/2018 16:00,0.61
9/17/2018 16:15,0.47
9/17/2018 16:30,0.67
9/17/2018 16:45,0.94
9/17/2018 17:00,0.61
9/17/2018 17:15,0.54
9/17/2018 17:30,0.74
9/17/2018 18:30,0.54
9/17/2018 17:45,0.88
9/17/2018 18:00,0.61
9/17/2018 18:15,0.47
9/17/2018 18:45,0.67
9/17/2018 19:00,1.21
9/17/2018 19:15,3.44
9/17/2018 19:30,3.1
9/17/2018 19:45,1.96
9/17/2018 20:00,0.54
9/17/2018 20:15,0.61
9/17/2018 20:30,0.67
9/17/2018 21:30,0.61
9/17/2018 20:45,0.61
9/17/2018 21:00,0.67
9/17/2018 21:15,0.67
9/17/2018 21:45,1.69
9/17/2018 22:00,3.3
9/17/2018 22:15,3.24
9/17/2018 22:30,3.24
9/17/2018 22:45,1.69
9/17/2018 23:00,2.36
9/17/2018 23:15,3.37
9/17/2018 23:30,2.63
9/17/2018 23:45,3.37
9/18/2018 0:00,3.53
9/18/2018 0:15,3.39
9/18/2018 0:30,3.25
9/18/2018 0:45,3.25
9/18/2018 1:00,3.25
9/18/2018 1:15,3.18
9/18/2018 1:30,3.25
9/18/2018 1:45,0.85
9/18/2018 2:00,0.85
9/18/2018 2:15,0.57
9/18/2018 2:30,0.35
9/18/2018 2:45,0.78
9/18/2018 3:00,0.78
9/18/2018 3:15,0.64
9/18/2018 3:30,0.57
9/18/2018 3:45,0.57
9/18/2018 4:00,0.64
9/18/2018 4:15,0.71
9/18/2018 4:30,0.78
9/18/2018 5:30,0.92
9/18/2018 4:45,0.57
9/18/2018 5:00,0.35
9/18/2018 5:15,0.71
9/18/2018 5:45,0.57
9/18/2018 6:00,0.57
9/18/2018 6:15,0.57
9/18/2018 6:30,0.71
9/18/2018 6:45,0.64
9/18/2018 7:00,0.78
9/18/2018 7:15,0.64
9/18/2018 7:30,0.42
9/18/2018 7:45,0.64
9/18/2018 8:45,0.71
9/18/2018 8:00,0.78
9/18/2018 8:15,0.71
9/18/2018 8:30,0.49
9/18/2018 9:00,0.85
9/18/2018 9:15,0.71
9/18/2018 9:30,0.92
9/18/2018 9:45,1.48
9/18/2018 10:00,0.92
9/18/2018 10:15,0.64
9/18/2018 10:30,0.35
9/18/2018 10:45,0.57
9/18/2018 11:00,0.71
9/18/2018 11:15,0.64
9/18/2018 11:30,0.42
9/18/2018 11:45,0.64
9/18/2018 12:00,0.85
9/18/2018 12:15,0.57
9/18/2018 12:30,0.49
9/18/2018 12:45,0.49
9/18/2018 13:00,0.57
9/18/2018 13:15,0.35
9/18/2018 13:30,0.14
9/18/2018 13:45,0.35
9/18/2018 14:00,0.71
9/18/2018 14:15,0.49
9/18/2018 14:30,0.42
9/18/2018 14:45,0.85
9/18/2018 15:00,0.57
9/18/2018 15:15,0.42
9/18/2018 15:30,0.57
9/18/2018 15:45,0.57
9/18/2018 16:45,0.57
9/18/2018 16:00,0.28
9/18/2018 16:15,0.35
9/18/2018 16:30,0.42
9/18/2018 17:00,0.42
9/18/2018 17:15,0.71
9/18/2018 17:30,1.55
9/18/2018 17:45,1.2
9/18/2018 18:00,0.57
9/18/2018 18:15,0.64
9/18/2018 18:30,0.71
9/18/2018 18:45,0.57
9/18/2018 19:00,0.49
9/18/2018 20:00,0.49
9/18/2018 19:15,0.57
9/18/2018 19:30,0.64
9/18/2018 19:45,0.49
9/18/2018 20:15,0.35
9/18/2018 20:30,0.57
9/18/2018 20:45,0.57
9/18/2018 21:00,0.78
9/18/2018 21:15,0.64
9/18/2018 21:30,0.71
9/18/2018 21:45,0.92
9/18/2018 22:00,1.06
9/18/2018 22:15,3.53
9/18/2018 22:30,3.6
9/18/2018 22:45,3.39
9/18/2018 23:00,3.67
9/18/2018 23:15,3.53
9/18/2018 23:30,3.46
9/18/2018 23:45,3.39
9/19/2018 0:00,2.63
9/19/2018 0:15,2.69
9/19/2018 0:30,2.63
9/19/2018 0:45,2.93
9/19/2018 1:00,2.75
9/19/2018 1:15,2.63
9/19/2018 1:30,2.52
9/19/2018 1:45,2.75
9/19/2018 2:00,2.22
9/19/2018 2:15,0.53
9/19/2018 2:30,0.41
9/19/2018 2:45,0.41
9/19/2018 3:45,0.59
9/19/2018 3:00,0.59
9/19/2018 3:15,0.59
9/19/2018 3:30,0.47
9/19/2018 4:00,0.47
9/19/2018 4:15,0.35
9/19/2018 4:30,0.59
9/19/2018 4:45,0.64
9/19/2018 5:00,0.53
9/19/2018 5:15,0.29
9/19/2018 5:30,0.47
9/19/2018 5:45,0.64
9/19/2018 6:00,0.59
9/19/2018 6:15,0.41
9/19/2018 7:15,0.59
9/19/2018 6:30,0.41
9/19/2018 6:45,0.53
9/19/2018 7:00,0.53
9/19/2018 7:30,0.59
9/19/2018 7:45,0.35
9/19/2018 8:00,0.29
9/19/2018 8:15,0.47
9/19/2018 8:30,0.88
9/19/2018 8:45,0.94
9/19/2018 9:00,0.7
9/19/2018 9:15,0.7
9/19/2018 9:30,0.59
9/19/2018 9:45,1.35
9/19/2018 10:00,1.11
9/19/2018 10:15,0.64
9/19/2018 10:30,0.53
9/19/2018 10:45,0.53
9/19/2018 11:00,0.41
9/19/2018 11:15,0.18
9/19/2018 11:30,0.41
9/19/2018 11:45,0.47
9/19/2018 12:00,0.29
9/19/2018 12:15,0.47
9/19/2018 12:30,0.23
9/19/2018 12:45,0.18
9/19/2018 13:00,0.06
9/19/2018 13:15,0.18
9/19/2018 13:30,0.35
9/19/2018 14:30,0.59
9/19/2018 13:45,0.53
9/19/2018 14:00,0.12
9/19/2018 14:15,0.35
9/19/2018 14:45,0.41
9/19/2018 15:00,0.35
9/19/2018 15:15,0.35
9/19/2018 15:30,0.53
9/19/2018 15:45,0.47
9/19/2018 16:00,0.53
9/19/2018 16:15,0.47
9/19/2018 16:30,0.35
9/19/2018 16:45,0.53
9/19/2018 17:00,0.59
9/19/2018 17:15,0.53
9/19/2018 17:30,1
9/19/2018 18:30,0.41
9/19/2018 17:45,1.41
9/19/2018 18:00,1.41
9/19/2018 18:15,1.23
9/19/2018 18:45,0.53
9/19/2018 19:00,0.59
9/19/2018 19:15,2.69
9/19/2018 19:30,2.81
9/19/2018 19:45,2.87
9/19/2018 20:00,2.69
9/19/2018 20:15,0.64
9/19/2018 20:30,0.53
9/19/2018 20:45,0.64
9/19/2018 21:00,0.7
9/19/2018 21:15,0.64
9/19/2018 21:30,0.76
9/19/2018 21:45,2.63
9/19/2018 22:00,2.63
9/19/2018 22:15,2.75
9/19/2018 22:30,2.75
9/19/2018 22:45,2.75
9/19/2018 23:00,2.75
9/19/2018 23:15,2.75
9/19/2018 23:30,2.75
9/19/2018 23:45,2.75
9/20/2018 0:00,3.11
9/20/2018 0:15,0.6
9/20/2018 0:30,0.6
9/20/2018 0:45,0.46
9/20/2018 1:00,0.53
9/20/2018 1:15,2.45
9/20/2018 1:30,3.11
9/20/2018 1:45,2.12
9/20/2018 2:00,2.84
9/20/2018 2:15,0.46
9/20/2018 2:30,0.33
9/20/2018 2:45,0.6
9/20/2018 3:00,0.79
9/20/2018 4:00,0.66
9/20/2018 3:15,0.53
9/20/2018 3:30,0.46
9/20/2018 3:45,0.46
9/20/2018 4:15,0.6
9/20/2018 4:30,0.53
9/20/2018 4:45,0.6
9/20/2018 5:00,0.53
9/20/2018 5:15,0.6
9/20/2018 5:30,0.46
9/20/2018 5:45,0.6
9/20/2018 6:00,0.66
9/20/2018 6:15,0.6
9/20/2018 6:30,0.6
9/20/2018 6:45,0.6
9/20/2018 7:00,0.66
9/20/2018 7:15,0.66
9/20/2018 7:30,0.53
9/20/2018 7:45,0.79
9/20/2018 8:00,0.73
9/20/2018 8:15,0.73
9/20/2018 8:30,0.79
9/20/2018 8:45,1.39
9/20/2018 9:00,1.46
9/20/2018 9:15,1.26
9/20/2018 10:15,0.33
9/20/2018 9:30,0.46
9/20/2018 9:45,0.26
9/20/2018 10:00,0.33
9/20/2018 10:30,0.6
9/20/2018 10:45,0.13
9/20/2018 11:00,0.46
9/20/2018 11:15,0.26
9/20/2018 11:30,0.33
9/20/2018 11:45,0.4
9/20/2018 12:00,0.33
9/20/2018 12:15,0.13
9/20/2018 12:30,1.06
9/20/2018 12:45,0.33
9/20/2018 13:00,0.86
9/20/2018 13:15,0.73
9/20/2018 13:30,0.73
9/20/2018 13:45,0.93
9/20/2018 14:00,0.4
9/20/2018 14:15,0.66
9/20/2018 15:15,0.93
9/20/2018 14:30,0.6
9/20/2018 14:45,0.66
9/20/2018 15:00,0.73
9/20/2018 15:30,0.6
9/20/2018 15:45,0.6
9/20/2018 16:00,0.79
9/20/2018 16:15,0.6
9/20/2018 16:30,0.6
9/20/2018 16:45,0.6
9/20/2018 17:00,0.53
9/20/2018 17:15,0.66
9/20/2018 17:30,0.66
9/20/2018 17:45,0.26
9/20/2018 18:00,0.79
9/20/2018 18:15,0.79
9/20/2018 18:30,0.79
9/20/2018 18:45,0.79
9/20/2018 19:00,0.79
9/20/2018 19:15,0.46
9/20/2018 19:30,0.73
9/20/2018 19:45,0.93
9/20/2018 20:00,0.99
9/20/2018 21:00,2.65
9/20/2018 20:15,2.78
9/20/2018 20:30,2.78
9/20/2018 20:45,3.17
9/20/2018 21:15,0.53
9/20/2018 21:30,1.39
9/20/2018 21:45,2.91
9/20/2018 22:00,2.84
9/20/2018 22:15,2.84
9/20/2018 22:30,2.84
9/20/2018 22:45,2.84
9/20/2018 23:00,2.84
9/20/2018 23:15,2.84
9/20/2018 23:30,2.84
9/20/2018 23:45,2.84
9/21/2018 0:00,4.34
9/21/2018 1:00,0.81
9/21/2018 0:15,4.34
9/21/2018 0:30,4.54
9/21/2018 0:45,1.82
9/21/2018 1:15,0.81
9/21/2018 1:30,1.01
9/21/2018 1:45,1.11
9/21/2018 2:00,0.81
9/21/2018 2:15,0.61
9/21/2018 2:30,0.91
9/21/2018 2:45,1.11
9/21/2018 3:00,1.01
9/21/2018 3:15,0.5
9/21/2018 3:30,0.71
9/21/2018 3:45,1.11
9/21/2018 4:00,1.11
9/21/2018 4:15,0.81
9/21/2018 4:30,0.5
9/21/2018 4:45,0.91
9/21/2018 5:00,1.11
9/21/2018 5:15,1.21
9/21/2018 5:30,0.61
9/21/2018 5:45,0.5
9/21/2018 6:00,1.11
9/21/2018 7:00,0.61
9/21/2018 6:15,1.01
9/21/2018 6:30,0.81
9/21/2018 6:45,0.3
9/21/2018 7:15,1.21
9/21/2018 7:30,1.01
9/21/2018 7:45,0.61
9/21/2018 8:00,0.5
9/21/2018 8:15,0.71
9/21/2018 8:30,1.21
9/21/2018 8:45,1.31
9/21/2018 9:00,0.91
9/21/2018 9:15,0.81
9/21/2018 9:30,0.71
9/21/2018 9:45,0.91
9/21/2018 10:00,0.61
9/21/2018 10:15,0.91
9/21/2018 10:30,1.51
9/21/2018 10:45,1.92
9/21/2018 11:00,0.91
9/21/2018 11:15,0.61
9/21/2018 11:30,1.11
9/21/2018 11:45,1.01
9/21/2018 12:00,0.91
9/21/2018 12:15,0.61
9/21/2018 12:30,0.5
9/21/2018 12:45,1.01
9/21/2018 13:00,1.11
9/21/2018 13:15,0.71
9/21/2018 13:30,0.3
9/21/2018 13:45,0.81
9/21/2018 14:00,0.91
9/21/2018 14:15,0.91
9/21/2018 14:30,0.91
9/21/2018 14:45,0.4
9/21/2018 15:00,0.71
9/21/2018 15:15,1.01
9/21/2018 15:30,1.01
9/21/2018 15:45,0.71
9/21/2018 16:00,0.81
9/21/2018 16:15,0.5
9/21/2018 16:30,0.91
9/21/2018 16:45,1.01
9/21/2018 17:00,0.81
9/21/2018 17:15,1.61
9/21/2018 18:15,1.21
9/21/2018 17:30,1.11
9/21/2018 17:45,0.81
9/21/2018 18:00,0.91
9/21/2018 18:30,0.71
9/21/2018 18:45,1.01
9/21/2018 19:00,1.11
9/21/2018 19:15,0.81
9/21/2018 19:30,0.71
9/21/2018 19:45,0.81
9/21/2018 20:00,1.41
9/21/2018 20:15,1.21
9/21/2018 20:30,1.21
9/21/2018 20:45,1.11
9/21/2018 21:00,1.01
9/21/2018 21:15,1.11
9/21/2018 21:30,1.41
9/21/2018 21:45,1.21
9/21/2018 22:00,1.11
9/21/2018 22:15,1.21
9/21/2018 22:30,1.01
9/21/2018 22:45,0.71
9/21/2018 23:00,1.01
9/21/2018 23:15,0.81
9/21/2018 23:30,1.41
9/21/2018 23:45,1.11
9/22/2018 0:00,2.68
9/22/2018 1:00,2.74
9/22/2018 0:15,2.5
9/22/2018 0:30,2.62
9/22/2018 0:45,2.62
9/22/2018 1:15,2.56
9/22/2018 1:30,0.3
9/22/2018 1:45,0.49
9/22/2018 2:00,0.55
9/22/2018 2:15,0.49
9/22/2018 2:30,0.37
9/22/2018 2:45,0.3
9/22/2018 3:00,0.55
9/22/2018 3:15,0.49
9/22/2018 3:30,0.49
9/22/2018 3:45,0.3
9/22/2018 4:00,0.43
9/22/2018 4:15,0.49
9/22/2018 4:30,0.55
9/22/2018 4:45,0.43
9/22/2018 5:00,0.37
9/22/2018 5:15,0.37
9/22/2018 5:30,0.55
9/22/2018 5:45,0.49
9/22/2018 6:00,0.49
9/22/2018 6:15,0.3
9/22/2018 6:30,0.43
9/22/2018 6:45,0.49
9/22/2018 7:00,0.49
9/22/2018 7:15,0.49
9/22/2018 7:30,0.43
9/22/2018 7:45,0.61
9/22/2018 8:00,0.55
9/22/2018 8:15,0.61
9/22/2018 8:30,0.43
9/22/2018 8:45,0.49
9/22/2018 9:00,0.73
9/22/2018 9:15,0.73
9/22/2018 9:30,0.37
9/22/2018 9:45,1.64
9/22/2018 10:00,1.58
9/22/2018 10:15,1.22
